lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
638.015,12180.538,10598.856,11389.697,136.054,11289.365,21840.538,27322.337,22171.519,14220.76,14832.981,16225.481,14186.0,12987.385,14249.337,12014.442,15910.76,12318.375,12629.615,13016.798,12826.288
638.143,12092.29,10536.231,11314.2605,194.161,11192.76,21652.923,27284.904,22074.317,14151.798,14753.952,16166.24,14111.74,12894.25,14168.74,11919.971,15835.019,12243.0,12548.683,12961.413,12718.385
638.271,12012.151,10434.76,11223.4555,135.495,11133.74,21570.548,27190.875,21967.019,14049.817,14659.577,16039.712,14009.308,12791.019,14085.837,11826.25,15756.038,12124.5,12462.952,12835.144,12625.635
638.399,11980.086,10471.279,11225.682499999999,139.387,11133.0,21584.317,27194.144,22018.529,14102.029,14727.885,16082.154,14058.702,12829.115,14123.913,11868.904,15794.692,12175.644,12512.231,12889.721,12701.163
638.527,11908.29,10387.183,11147.7365,141.753,11083.663,21498.529,27138.904,21972.837,14028.567,14605.067,15974.779,13947.567,12737.615,14064.327,11773.615,15709.24,12093.356,12415.635,12784.163,12602.279
638.655,11940.29,10394.231,11167.2605,141.946,11071.135,21405.01,27127.567,21984.442,14079.615,14659.096,16016.279,13979.048,12738.212,14034.952,11793.433,15736.529,12140.846,12419.538,12823.519,12601.144
638.783,11939.892,10401.375,11170.6335,138.613,11074.375,21395.317,27194.279,22019.558,14001.615,14603.481,16004.048,13949.788,12689.644,14039.173,11793.433,15740.548,12103.692,12428.74,12822.192,12589.856
638.912,11973.032,10413.24,11193.135999999999,150.28,11116.24,21449.606,27148.548,22016.279,14091.183,14656.087,16050.106,13991.183,12750.24,14071.808,11850.221,15779.654,12172.798,12443.721,12859.462,12627.712
639.04,11870.022,10326.183,11098.1025,136.194,11015.837,21317.519,27074.721,21947.25,14015.087,14586.596,15947.356,13853.798,12631.625,13988.894,11727.721,15661.558,12064.798,12403.798,12751.74,12522.885
639.168,11832.957,10318.808,11075.8825,137.72,10943.817,21217.288,26994.442,21877.615,13987.212,14557.606,15936.212,13834.087,12607.99,13946.981,11759.442,15635.846,12038.192,12337.952,12727.192,12511.567
639.296,11785.258,10274.413,11029.835500000001,138.892,10935.26,21186.096,27058.019,21904.779,13980.567,14543.471,15900.837,13832.298,12594.231,13923.663,11681.837,15637.279,12013.76,12329.962,12710.519,12475.894
639.424,11865.441,10379.269,11122.355,138.14,11033.827,21223.019,27090.529,22010.404,14054.038,14601.365,15969.49,13899.635,12630.673,13961.404,11800.663,15719.519,12086.087,12396.952,12775.625,12550.519
639.552,11781.763,10282.529,11032.146,141.043,10975.058,21171.538,26941.135,21881.163,13993.49,14575.183,15914.913,13821.538,12575.74,13916.029,11723.471,15663.077,12052.212,12327.462,12716.365,12474.923
639.68,11876.237,10333.269,11104.753,139.645,10995.99,21152.808,26986.5,22009.519,14035.798,14577.519,15956.837,13857.048,12562.673,13978.923,11761.529,15711.808,12085.635,12359.288,12756.058,12502.837
639.808,11748.011,10236.981,10992.496,126.495,10943.038,21097.462,27018.894,21946.981,13999.067,14555.788,15924.856,13829.731,12553.625,13890.76,11729.317,15610.577,12037.163,12339.337,12735.067,12478.135
639.937,11722.075,10225.231,10973.653,148.538,10913.817,21007.433,26998.846,21931.24,13973.462,14509.856,15890.288,13779.346,12502.837,13855.279,11678.654,15597.404,11985.24,12263.481,12662.433,12423.067
640.065,11688.699,10197.442,10943.0705,135.011,10862.308,20990.788,27013.163,21852.577,13933.51,14470.933,15837.26,13718.875,12457.385,13823.423,11630.817,15613.317,11969.779,12245.981,12643.606,12383.298
640.193,11668.312,10184.779,10926.5455,134.516,10886.692,20984.769,27002.567,21938.413,13968.452,14501.856,15849.856,13722.096,12484.404,13806.279,11664.269,15618.558,11955.087,12264.606,12647.481,12373.298
640.321,11755.075,10296.471,11025.773000000001,130.581,10931.471,21098.635,27061.077,22027.49,14060.202,14606.019,15957.115,13844.346,12532.654,13915.288,11778.365,15686.827,12103.721,12385.817,12722.99,12486.596
640.449,11777.333,10276.298,11026.8155,142.032,10922.038,20973.471,27106.673,21970.702,14041.375,14565.933,15896.933,13807.192,12487.269,13861.048,11706.76,15699.481,12001.365,12309.846,12728.317,12442.75
640.577,11667.129,10179.26,10923.194500000001,132.215,10860.74,20886.462,26997.25,21930.635,13972.279,14512.76,15832.577,13731.106,12391.183,13792.538,11637.087,15580.76,11939.663,12220.519,12595.462,12381.596
640.705,11682.989,10181.923,10932.456,150.914,10861.587,20906.125,27034.519,21968.712,14010.317,14545.048,15849.817,13762.981,12440.115,13781.558,11663.663,15613.087,11991.413,12226.24,12648.337,12383.519
640.833,11656.215,10188.5,10922.3575,138.71,10830.346,20843.808,26952.933,21976.788,14004.51,14512.577,15830.212,13728.606,12422.067,13737.163,11654.779,15611.798,11990.192,12236.029,12618.712,12366.779
640.962,11738.247,10241.856,10990.0515,147.194,10908.673,20928.615,27057.048,22051.0,14078.327,14650.308,15895.144,13803.548,12476.25,13861.567,11758.952,15719.337,12066.933,12307.394,12728.471,12444.404
641.09,11581.086,10155.865,10868.4755,143.914,10789.452,20804.471,26932.952,21960.308,13948.99,14516.471,15798.038,13683.837,12353.74,13705.058,11629.048,15588.442,11942.125,12181.25,12620.875,12330.548
641.218,11584.57,10150.25,10867.41,141.849,10819.779,20793.212,26983.442,21956.644,13993.288,14543.606,15799.433,13709.548,12324.837,13732.183,11655.144,15612.625,11987.923,12193.029,12592.048,12360.029
641.346,11688.194,10258.25,10973.222,142.183,10878.702,20855.865,27076.125,22050.433,14095.212,14620.308,15913.904,13775.875,12422.144,13803.817,11722.606,15709.269,12072.385,12294.769,12672.356,12389.904
641.474,11609.86,10114.904,10862.382000000001,140.473,10815.75,20773.173,27038.288,22025.0,14049.5,14554.712,15850.221,13686.894,12342.942,13733.99,11648.779,15617.385,11989.077,12211.183,12650.356,12329.769
641.602,11609.14,10172.567,10890.8535,138.753,10786.471,20747.135,27018.433,22033.779,14034.654,14562.269,15847.385,13708.587,12302.212,13726.529,11636.144,15623.721,11965.385,12188.24,12608.827,12347.798
641.73,11547.0,10135.538,10841.269,143.172,10754.923,20725.51,27010.26,22042.808,14040.904,14521.894,15817.058,13685.24,12305.221,13707.221,11640.567,15630.058,11931.288,12190.125,12600.904,12326.558
641.858,11548.473,10090.567,10819.52,134.398,10730.471,20698.327,27008.74,22009.462,14025.317,14550.615,15805.394,13663.981,12286.49,13703.327,11618.308,15612.048,11941.846,12205.183,12605.856,12277.577
641.987,11531.925,10101.875,10816.9,131.269,10762.442,20682.192,27025.298,22074.942,14018.788,14557.135,15804.885,13668.24,12283.183,13661.221,11646.933,15616.048,11935.798,12174.327,12557.125,12295.423
642.115,11713.269,10266.173,10989.721000000001,138.097,10923.712,20862.356,27134.856,22247.894,14214.404,14707.298,15978.385,13818.74,12425.596,13870.442,11822.462,15836.231,12133.654,12347.798,12775.471,12448.663
642.243,11591.677,10140.76,10866.218499999999,142.989,10769.615,20688.644,27093.154,22127.942,14092.981,14569.01,15841.538,13709.0,12306.49,13698.25,11668.077,15685.788,11985.077,12222.231,12591.712,12282.269
642.371,11743.57,10291.163,11017.3665,139.086,10901.654,20801.962,27166.25,22281.798,14268.288,14772.067,16046.308,13861.144,12450.952,13823.365,11833.567,15829.087,12147.365,12352.769,12768.346,12472.846
642.499,11554.774,10116.827,10835.8005,132.172,10729.558,20616.721,27038.913,22106.548,14081.5,14614.596,15843.837,13699.875,12233.048,13678.25,11671.077,15680.817,11968.76,12205.038,12616.654,12300.798
642.627,11642.301,10170.356,10906.3285,145.28,10819.683,20667.413,27117.471,22236.423,14159.933,14670.952,15914.404,13759.327,12322.26,13741.106,11715.0,15780.375,12069.058,12244.433,12684.077,12382.173
642.755,11528.215,10070.25,10799.2325,133.86,10739.029,20609.096,27060.481,22173.154,14103.308,14640.99,15884.865,13639.048,12236.654,13663.404,11641.827,15700.135,11967.596,12196.442,12607.308,12301.067
642.883,11555.656,10099.731,10827.693500000001,134.57,10751.115,20569.144,27057.298,22186.202,14145.288,14632.298,15879.702,13713.894,12251.221,13679.279,11654.769,15698.442,11984.615,12190.529,12642.875,12281.76
643.012,11547.796,10108.798,10828.297,138.452,10731.269,20554.413,27057.269,22210.673,14160.837,14674.837,15868.356,13678.413,12220.471,13659.75,11644.192,15743.673,12009.654,12200.423,12628.952,12299.096
643.14,11594.323,10149.231,10871.777,139.946,10778.933,20594.087,27165.587,22297.356,14249.731,14718.106,15921.135,13736.096,12329.01,13754.779,11749.779,15804.721,12055.894,12243.971,12650.567,12352.24
643.268,11584.699,10125.029,10854.864000000001,132.742,10778.952,20546.779,27142.654,22323.279,14198.058,14675.76,15908.279,13737.596,12274.413,13724.077,11728.827,15796.577,12067.125,12246.25,12681.663,12343.288
643.396,11491.301,10039.846,10765.573499999999,132.602,10683.529,20526.577,27070.99,22246.125,14173.692,14678.933,15865.577,13671.49,12155.875,13648.904,11658.548,15711.212,11989.077,12173.99,12620.769,12260.721
643.524,11537.376,10070.606,10803.991,141.882,10702.471,20503.962,27181.981,22327.385,14205.413,14674.49,15903.019,13696.375,12242.596,13680.019,11659.442,15785.779,12037.923,12231.279,12631.01,12318.077
643.652,11600.667,10166.346,10883.5065,134.065,10784.067,20560.702,27203.288,22402.202,14287.606,14805.712,15980.096,13789.856,12291.692,13768.923,11775.154,15872.875,12127.875,12287.442,12717.423,12365.846
643.78,11504.581,10056.663,10780.622,135.742,10692.567,20478.433,27086.0,22332.288,14247.442,14709.0,15903.183,13659.067,12168.635,13649.673,11693.433,15785.442,12039.413,12178.048,12612.99,12264.74
643.908,11482.462,10038.471,10760.466499999999,141.57,10649.913,20440.106,27198.49,22328.356,14232.212,14671.981,15891.298,13671.779,12186.192,13650.413,11702.971,15799.558,11997.808,12130.788,12610.471,12263.5
644.037,11582.774,10167.029,10874.9015,138.247,10765.01,20499.577,27274.202,22430.923,14327.413,14819.74,16020.75,13788.413,12272.721,13756.423,11809.798,15890.673,12152.442,12293.981,12746.923,12355.452
644.165,11588.742,10134.337,10861.539499999999,136.699,10756.683,20488.163,27230.077,22458.952,14340.606,14787.0,15996.769,13751.933,12237.067,13711.654,11812.202,15877.356,12110.558,12268.577,12732.067,12369.769
644.293,11680.774,10261.125,10970.949499999999,138.441,10844.192,20582.894,27360.51,22577.788,14465.183,14910.067,16072.99,13828.731,12343.462,13820.529,11924.49,15975.481,12221.413,12395.029,12828.558,12502.74
644.421,11452.462,10031.894,10742.178,142.161,10677.971,20382.875,27158.346,22386.817,14285.606,14728.798,15903.769,13661.173,12127.106,13618.192,11726.019,15828.096,12006.077,12185.346,12607.654,12252.192
644.549,11486.108,10119.269,10802.6885,137.161,10710.596,20380.327,27300.5,22490.625,14332.587,14791.327,15935.212,13732.231,12183.49,13663.74,11778.663,15865.058,12113.154,12254.413,12666.587,12328.712
644.677,11525.097,10130.904,10828.0005,139.118,10709.173,20450.442,27264.192,22543.038,14340.24,14827.846,15973.99,13733.779,12180.346,13685.298,11820.135,15892.981,12145.788,12315.635,12662.308,12360.577
644.805,11502.871,10039.971,10771.420999999998,138.258,10646.519,20331.394,27222.952,22505.038,14325.76,14766.875,15932.202,13686.452,12159.471,13660.471,11756.135,15869.298,12046.837,12195.75,12636.077,12264.327
644.933,11464.742,10001.981,10733.361499999999,137.817,10634.5,20315.471,27245.231,22509.26,14340.769,14723.462,15908.856,13643.798,12090.654,13634.837,11712.269,15864.0,12057.635,12191.231,12642.067,12286.202
645.062,11496.097,10085.279,10790.688,135.441,10665.76,20349.548,27221.279,22572.154,14383.26,14868.798,15959.548,13717.356,12160.663,13635.346,11776.173,15909.144,12073.048,12212.856,12653.567,12287.288
645.19,11608.505,10195.548,10902.0265,142.355,10815.952,20450.99,27362.558,22700.567,14502.048,14937.856,16051.337,13798.692,12284.096,13804.51,11901.692,16080.865,12241.0,12384.327,12813.933,12450.837
645.318,11492.151,10093.096,10792.6235,137.645,10693.173,20275.721,27237.712,22554.981,14399.76,14808.192,15934.712,13699.413,12149.346,13659.74,11808.087,15917.74,12121.269,12245.346,12644.962,12330.808
645.446,11410.516,9982.038,10696.277,142.129,10626.356,20227.048,27284.452,22534.5,14326.01,14772.413,15882.481,13598.76,12087.654,13591.654,11758.269,15873.538,12083.481,12160.423,12588.231,12235.365
645.574,11394.538,10001.692,10698.115,134.215,10611.529,20202.038,27257.606,22527.404,14349.731,14798.76,15898.337,13616.144,12069.837,13610.279,11751.029,15886.981,12070.058,12181.106,12593.26,12237.798
645.702,11461.097,10030.644,10745.8705,142.344,10629.5,20198.904,27317.558,22590.269,14411.808,14827.192,15963.269,13648.712,12091.981,13647.087,11794.606,15957.24,12118.769,12229.087,12651.269,12295.337
645.83,11460.677,10033.971,10747.324,137.043,10631.981,20167.279,27247.019,22572.769,14354.173,14816.798,15928.029,13646.519,12097.933,13637.423,11815.452,15949.51,12109.683,12241.433,12655.731,12254.558
645.958,11418.613,9992.558,10705.585500000001,143.828,10598.125,20093.144,27142.981,22499.048,14346.067,14791.231,15867.808,13602.462,12022.558,13560.51,11758.385,15883.163,12075.375,12168.308,12596.75,12212.683
646.087,11382.989,9981.635,10682.312,137.946,10560.0,20046.942,27261.606,22575.962,14348.221,14807.808,15896.654,13608.192,12029.125,13532.49,11755.144,15916.212,12060.644,12141.269,12609.125,12198.49
646.215,11384.613,9935.365,10659.989,139.441,10519.183,20015.404,27212.24,22543.327,14333.337,14732.394,15857.529,13571.317,11969.0,13533.875,11762.644,15896.606,12032.702,12130.856,12581.135,12181.548
646.343,11366.237,9932.462,10649.3495,143.323,10568.087,19990.077,27210.942,22568.587,14385.433,14810.077,15855.394,13537.538,11991.885,13575.452,11765.856,15901.125,12011.01,12181.356,12589.548,12206.962
646.471,11498.495,10127.577,10813.036,137.172,10677.106,20114.74,27299.279,22763.221,14542.808,14966.913,16034.385,13748.375,12154.038,13662.837,11937.25,16095.519,12237.452,12352.125,12741.596,12390.76
646.599,11342.419,9947.24,10644.8295,131.796,10536.404,19936.231,27162.567,22602.567,14352.75,14794.442,15884.404,13539.24,11965.163,13505.067,11749.269,15889.962,12065.49,12146.981,12599.106,12188.125
646.727,11327.763,9945.548,10636.6555,140.269,10502.827,19911.212,27221.423,22551.837,14378.154,14792.192,15799.74,13554.865,11948.692,13479.269,11768.058,15925.5,12034.308,12145.971,12588.481,12171.375
646.855,11366.667,9949.606,10658.1365,141.774,10525.308,19886.721,27253.981,22559.019,14367.212,14818.933,15829.5,13542.279,11933.606,13520.923,11771.337,15920.394,12055.288,12154.337,12551.779,12200.99
646.983,11328.065,9921.962,10625.013500000001,127.097,10510.183,19839.788,27225.952,22558.788,14367.327,14759.635,15794.76,13518.308,11893.769,13481.712,11770.529,15904.135,12028.548,12120.856,12532.327,12159.279
647.112,11402.462,10000.106,10701.284,151.613,10581.192,19854.942,27234.856,22625.442,14455.356,14886.394,15854.99,13597.99,11990.029,13567.115,11873.663,16021.087,12125.952,12217.731,12598.663,12241.25
647.24,11319.817,9905.288,10612.5525,138.129,10493.346,19742.615,27186.615,22583.952,14363.952,14767.144,15789.452,13511.5,11892.942,13464.327,11763.577,15900.663,12033.587,12144.346,12533.567,12151.99
647.368,11360.978,9962.606,10661.792,132.602,10534.087,19810.808,27243.692,22630.933,14445.875,14838.077,15825.231,13537.885,11924.683,13497.846,11814.702,15993.125,12126.0,12206.019,12628.337,12208.567
647.496,11325.441,9910.413,10617.927,149.215,10494.5,19716.875,27191.913,22584.875,14389.74,14783.538,15785.163,13485.385,11860.644,13420.298,11795.942,15941.192,12052.163,12139.106,12539.692,12142.808
647.624,11271.86,9895.827,10583.843499999999,141.871,10458.942,19665.933,27181.923,22528.0,14378.135,14763.904,15772.404,13472.221,11877.394,13462.337,11776.202,15928.519,12050.173,12121.327,12546.981,12132.798
647.752,11258.247,9875.558,10566.9025,134.968,10434.481,19651.971,27155.846,22615.548,14386.798,14749.567,15764.462,13438.0,11837.404,13435.712,11773.971,15924.827,12035.558,12064.346,12545.76,12111.519
647.88,11234.581,9854.721,10544.651,143.441,10391.01,19576.721,27116.981,22516.01,14379.856,14715.846,15669.673,13415.135,11775.423,13373.202,11741.596,15903.865,11999.462,12075.721,12508.106,12086.635
648.008,11245.935,9867.596,10556.7655,136.72,10406.433,19556.49,27170.692,22544.981,14368.904,14747.029,15705.798,13426.413,11803.635,13379.51,11752.125,15949.635,12034.981,12100.01,12525.163,12106.971
648.137,11268.753,9919.51,10594.1315,147.806,10456.962,19552.096,27179.615,22506.788,14401.779,14801.365,15735.865,13458.135,11854.769,13408.144,11803.587,15940.683,12045.356,12095.24,12559.317,12162.423
648.265,11217.559,9821.288,10519.4235,136.71,10376.74,19450.26,27155.01,22481.692,14340.154,14731.596,15681.24,13376.567,11728.058,13331.471,11742.067,15884.673,11986.952,12051.26,12496.183,12055.077
648.393,11293.892,9881.779,10587.835500000001,131.849,10474.923,19498.394,27110.894,22574.663,14470.212,14812.365,15775.019,13433.596,11823.567,13411.327,11847.0,15955.356,12087.01,12109.827,12544.644,12155.231
648.521,11199.645,9811.75,10505.6975,131.645,10385.038,19420.942,27032.615,22495.087,14327.692,14705.798,15648.433,13306.433,11681.279,13325.202,11744.538,15875.817,11966.029,12036.663,12436.625,12021.798
648.649,11311.312,9928.519,10619.9155,134.968,10495.712,19476.596,27219.26,22642.029,14490.5,14803.731,15745.173,13472.913,11814.135,13421.337,11894.433,16004.404,12102.317,12183.76,12586.577,12165.702
648.777,11260.409,9864.74,10562.574499999999,135.688,10439.798,19407.154,27082.875,22507.769,14416.067,14732.49,15680.798,13395.096,11739.404,13362.038,11800.548,15937.817,12049.721,12074.962,12499.76,12071.317
648.905,11170.882,9790.942,10480.912,138.344,10358.962,19304.75,27052.606,22476.817,14322.596,14682.058,15602.567,13315.865,11677.346,13272.663,11773.202,15882.356,11989.548,12031.317,12427.769,12031.375
649.033,11214.011,9825.308,10519.659500000002,154.871,10404.615,19346.798,27106.856,22518.327,14404.51,14769.288,15650.298,13362.462,11738.298,13343.269,11812.442,15937.923,12053.337,12093.904,12513.769,12088.644
