lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
682.987,5845.656,5276.548,5561.102,161.161,5638.24,8890.615,15513.865,11437.538,7421.519,7284.317,8038.635,6898.615,6553.75,6885.135,7004.49,9427.173,7099.212,6578.077,6791.394,6260.115
683.115,5830.495,5298.087,5564.291,138.441,5678.106,8916.635,15484.067,11438.452,7427.49,7313.144,8038.846,6902.481,6589.885,6890.673,7008.933,9448.615,7143.144,6609.125,6822.51,6278.596
683.243,5831.183,5244.663,5537.923,136.183,5627.683,8871.269,15468.375,11409.298,7414.702,7246.952,7982.279,6834.51,6545.587,6861.231,6981.471,9383.798,7067.856,6552.25,6791.51,6200.587
683.371,5798.667,5240.923,5519.795,137.409,5625.769,8834.231,15410.163,11388.029,7382.567,7261.404,7958.529,6806.606,6528.471,6860.923,6994.567,9413.308,7072.971,6566.981,6754.317,6211.106
683.499,5746.097,5213.74,5479.9185,132.355,5560.452,8786.01,15341.346,11354.548,7347.577,7218.269,7946.923,6771.673,6471.731,6771.519,6934.942,9364.49,7029.962,6513.365,6727.087,6176.327
683.627,5800.355,5260.76,5530.5575,137.323,5616.25,8819.24,15385.712,11398.375,7415.144,7243.971,7981.231,6818.846,6516.433,6822.731,6973.596,9390.981,7091.798,6536.49,6776.635,6221.087
683.755,5737.688,5198.692,5468.1900000000005,133.226,5574.442,8767.442,15313.413,11364.154,7366.423,7195.885,7908.788,6763.99,6493.971,6768.096,6917.038,9361.683,7016.913,6497.442,6734.202,6179.558
683.883,5719.57,5172.067,5445.818499999999,144.527,5548.808,8741.173,15324.231,11330.115,7321.24,7157.154,7881.683,6744.471,6447.192,6733.087,6891.875,9368.0,6988.625,6485.615,6699.442,6146.51
684.012,5762.409,5183.654,5473.0315,143.065,5577.673,8727.846,15307.125,11306.471,7350.49,7216.923,7889.394,6737.596,6458.173,6743.596,6930.99,9361.981,7044.346,6491.567,6737.038,6155.644
684.14,5686.688,5133.538,5410.112999999999,142.677,5503.548,8662.923,15182.375,11296.5,7292.106,7134.462,7829.26,6683.279,6407.798,6698.135,6869.029,9314.606,6954.962,6430.288,6649.942,6093.875
684.268,5704.989,5137.115,5421.052,138.398,5506.462,8676.885,15243.606,11306.01,7321.625,7131.817,7824.144,6678.087,6405.942,6711.856,6845.933,9325.269,6983.067,6438.933,6655.663,6082.798
684.396,5749.086,5214.865,5481.9755000000005,139.871,5561.26,8730.865,15227.846,11337.933,7329.837,7200.394,7872.423,6771.971,6473.173,6772.99,6930.394,9374.856,7034.5,6501.817,6689.981,6160.779
684.524,5664.011,5116.721,5390.366,134.441,5488.673,8606.096,15189.087,11286.683,7297.779,7110.096,7782.221,6644.288,6357.673,6679.24,6841.385,9322.577,6977.769,6444.26,6632.798,6058.413
684.652,5687.785,5121.26,5404.5225,141.441,5533.837,8650.029,15185.058,11266.413,7291.346,7143.404,7784.413,6689.183,6404.837,6694.673,6889.212,9312.144,6992.635,6461.606,6650.548,6086.981
684.78,5676.591,5132.356,5404.4735,137.656,5503.433,8637.365,15145.827,11277.269,7318.298,7095.654,7783.029,6631.529,6380.548,6664.288,6858.288,9308.413,6968.615,6437.981,6634.462,6051.221
684.908,5661.129,5128.538,5394.8335,149.935,5480.712,8582.356,15168.721,11269.115,7249.875,7103.413,7760.125,6626.192,6380.519,6669.288,6828.192,9309.24,6949.779,6422.875,6637.692,6089.452
685.037,5672.667,5121.817,5397.242,135.452,5488.721,8570.096,15181.356,11275.606,7290.99,7122.481,7736.904,6619.375,6365.144,6670.933,6827.24,9305.144,6966.404,6421.288,6619.269,6032.99
685.165,5638.699,5082.788,5360.7435,139.452,5458.25,8542.779,15061.904,11251.731,7253.317,7043.135,7711.087,6582.644,6310.567,6625.279,6805.481,9294.538,6953.625,6372.702,6592.144,6014.25
685.293,5692.344,5141.529,5416.9365,148.785,5542.856,8559.962,15084.587,11318.846,7313.096,7110.49,7779.644,6657.106,6388.596,6670.538,6876.683,9330.462,7016.538,6457.154,6660.625,6095.135
685.421,5624.161,5077.481,5350.821,143.118,5449.317,8498.538,15094.471,11285.837,7280.327,7060.673,7708.433,6567.462,6320.779,6611.269,6794.183,9268.913,6918.317,6364.894,6582.625,6042.769
685.549,5621.86,5057.587,5339.7235,136.817,5426.683,8474.712,15023.202,11242.769,7216.913,7011.596,7678.433,6559.827,6316.433,6613.048,6761.375,9286.74,6939.385,6357.913,6569.356,6009.433
685.677,5561.043,4981.596,5271.3195,150.366,5407.654,8418.106,14940.144,11195.163,7178.144,6966.404,7618.856,6500.75,6240.981,6536.5,6707.462,9239.538,6882.096,6315.51,6490.067,5933.981
685.805,5625.054,5070.279,5347.6665,134.344,5449.788,8503.038,15019.288,11226.731,7214.231,6991.087,7667.346,6535.221,6312.596,6582.663,6771.904,9247.5,6929.394,6367.577,6558.75,5998.721
685.933,5572.29,5006.519,5289.404500000001,139.108,5380.356,8402.346,14933.048,11196.5,7173.654,6943.76,7595.269,6481.481,6224.596,6520.115,6730.154,9207.481,6867.183,6302.269,6492.577,5946.279
686.062,5576.935,5006.183,5291.559,143.151,5363.644,8403.288,14893.606,11204.74,7185.269,6974.25,7609.173,6472.385,6245.798,6514.606,6719.067,9233.625,6855.894,6311.798,6496.587,5940.615
686.19,5545.688,4974.25,5259.969,173.258,5339.26,8342.558,14888.452,11147.442,7161.538,6905.288,7561.019,6441.981,6226.087,6501.269,6682.25,9173.115,6846.577,6276.587,6475.029,5898.394
686.318,5524.366,4964.548,5244.457,136.473,5331.442,8347.231,14833.385,11146.587,7111.606,6919.481,7537.327,6457.173,6182.144,6476.875,6693.76,9193.615,6838.76,6268.106,6457.702,5883.433
686.446,5508.806,4916.279,5212.5425,138.591,5321.154,8270.558,14835.01,11125.798,7122.779,6875.856,7485.029,6387.385,6176.048,6460.548,6680.894,9152.096,6799.548,6256.279,6436.712,5866.913
686.574,5450.817,4887.154,5168.985500000001,135.129,5294.923,8251.404,14763.904,11097.019,7050.538,6842.894,7461.231,6364.865,6143.538,6427.038,6625.029,9120.385,6776.567,6206.385,6397.635,5829.356
686.702,5537.473,4965.154,5251.3135,137.656,5369.75,8311.413,14799.51,11191.606,7139.26,6898.731,7515.5,6415.731,6187.885,6486.827,6691.019,9198.673,6821.558,6267.846,6450.952,5891.183
686.83,5437.387,4892.279,5164.8330000000005,137.355,5273.702,8214.077,14702.471,11062.577,7074.615,6822.74,7444.692,6325.0,6115.317,6391.24,6616.24,9085.452,6764.615,6171.433,6375.317,5811.25
686.958,5510.387,4966.635,5238.511,157.495,5326.135,8281.154,14748.298,11148.279,7141.029,6904.673,7499.913,6398.077,6188.788,6451.76,6686.587,9177.846,6833.885,6259.423,6425.683,5882.231
687.087,5411.742,4841.654,5126.698,141.86,5235.442,8143.567,14669.019,11067.125,7026.5,6796.115,7378.654,6314.163,6073.865,6344.452,6560.692,9077.394,6705.375,6145.096,6353.596,5787.548
687.215,5447.473,4858.615,5153.044,134.29,5256.558,8161.5,14678.654,11063.673,7056.471,6775.029,7403.962,6295.385,6097.558,6374.356,6590.904,9110.183,6740.163,6167.644,6336.375,5753.721
687.343,5433.548,4861.558,5147.553,135.968,5229.26,8142.317,14619.779,11055.798,7065.788,6796.971,7388.577,6310.51,6094.231,6358.798,6557.837,9090.865,6737.308,6171.24,6367.356,5781.394
687.471,5565.011,4991.779,5278.395,147.462,5380.279,8289.067,14769.952,11160.038,7188.163,6930.413,7487.817,6408.163,6212.856,6463.442,6716.337,9258.769,6882.106,6275.538,6477.644,5910.462
687.599,5342.323,4764.231,5053.277,138.688,5160.288,8066.0,14491.519,10992.99,6942.087,6698.269,7282.827,6217.317,6003.433,6266.529,6500.635,9048.25,6626.404,6062.865,6254.048,5681.106
687.727,5342.226,4802.327,5072.2765,137.817,5178.692,8038.279,14491.962,10980.183,6949.538,6675.923,7258.587,6196.894,6009.212,6268.49,6488.279,9020.827,6666.837,6076.942,6256.885,5694.577
687.855,5315.849,4772.135,5043.992,139.194,5155.183,8007.885,14451.981,10934.51,6945.712,6659.904,7236.51,6177.202,5959.144,6248.0,6481.76,9021.413,6624.212,6066.913,6227.471,5650.212
687.983,5288.312,4735.817,5012.0645,137.613,5139.173,7962.779,14418.298,10936.308,6907.644,6660.933,7202.567,6130.163,5928.038,6219.731,6446.865,8952.019,6610.635,6041.442,6200.99,5639.587
688.112,5338.194,4804.462,5071.328,138.527,5197.327,7990.375,14429.096,10973.548,6984.548,6677.404,7263.413,6200.846,5987.327,6272.365,6518.962,9050.481,6662.587,6087.548,6268.288,5687.423
688.24,5277.978,4748.952,5013.465,144.161,5125.048,7962.115,14361.529,10926.779,6940.442,6656.827,7226.788,6152.731,5937.683,6215.433,6455.462,8994.519,6629.029,6056.135,6211.673,5638.74
688.368,5303.903,4752.51,5028.2065,137.14,5148.077,7943.913,14385.827,10918.779,6912.471,6660.981,7210.221,6133.952,5965.26,6228.269,6466.192,8996.615,6663.048,6043.942,6232.548,5651.808
688.496,5272.677,4697.933,4985.305,142.968,5102.433,7917.606,14239.125,10896.462,6891.375,6611.327,7152.048,6088.183,5923.087,6175.481,6409.0,8976.75,6594.788,6003.202,6177.192,5608.827
688.624,5247.527,4678.183,4962.855,142.161,5072.721,7851.567,14250.087,10866.462,6834.038,6607.923,7111.885,6057.692,5876.192,6149.933,6391.106,8942.433,6557.692,5960.654,6163.279,5586.048
688.752,5378.602,4833.558,5106.08,133.333,5225.75,8012.183,14403.779,11020.25,7010.827,6728.135,7268.471,6209.096,6017.163,6308.615,6547.058,9071.288,6704.346,6142.25,6309.885,5737.394
688.88,5260.172,4667.135,4963.6535,138.409,5074.933,7856.163,14249.298,10834.692,6881.577,6568.135,7093.096,6065.346,5862.154,6124.779,6389.894,8929.413,6569.567,5974.337,6160.548,5578.192
689.008,5211.591,4659.702,4935.646500000001,140.495,5058.288,7802.26,14168.942,10836.913,6854.731,6558.173,7098.625,6035.548,5857.885,6125.5,6362.692,8897.856,6551.49,5948.298,6127.538,5550.856
689.137,5219.935,4653.404,4936.6695,143.043,5063.163,7796.125,14205.952,10834.798,6821.24,6543.635,7061.317,6025.144,5861.712,6098.904,6356.231,8912.952,6553.0,5949.212,6118.413,5535.75
689.265,5178.882,4614.827,4896.8544999999995,133.022,5010.317,7732.712,14087.365,10777.49,6783.279,6489.24,7023.904,5971.558,5811.029,6032.115,6307.673,8828.683,6491.356,5884.683,6059.288,5498.846
689.393,5187.022,4598.5,4892.761,145.43,5021.99,7712.885,14093.702,10795.077,6798.0,6477.769,7034.269,5946.75,5774.769,6071.567,6323.99,8856.077,6487.865,5902.981,6067.962,5498.548
689.521,5172.344,4607.856,4890.1,147.505,4979.135,7713.394,14050.413,10742.048,6794.087,6482.577,6980.317,5969.827,5782.692,6049.962,6320.24,8847.913,6499.933,5879.74,6044.933,5477.779
689.649,5242.054,4692.048,4967.0509999999995,151.376,5084.471,7814.163,14127.231,10833.452,6872.356,6546.433,7081.673,6017.567,5882.5,6117.654,6404.596,8933.558,6593.365,5981.567,6136.5,5574.779
689.777,5164.989,4613.337,4889.1630000000005,135.935,5001.394,7693.721,14005.846,10752.663,6793.625,6493.481,6985.865,5930.875,5812.663,6044.577,6305.894,8850.029,6503.692,5915.385,6055.163,5485.5
689.905,5199.645,4654.029,4926.837,136.602,5040.163,7735.288,14035.519,10807.356,6847.212,6514.452,7019.942,5996.433,5849.394,6092.865,6364.558,8930.846,6567.087,5954.798,6102.769,5531.702
690.033,5108.602,4539.308,4823.955,138.237,4932.702,7576.096,13918.115,10700.769,6700.096,6380.058,6899.769,5846.24,5682.635,5959.942,6240.067,8759.692,6444.26,5806.952,5980.529,5392.548
690.162,5101.495,4525.798,4813.6465,138.29,4907.365,7588.279,13868.625,10668.538,6700.808,6356.654,6839.077,5828.202,5686.154,5929.76,6225.087,8784.837,6419.856,5804.346,5973.279,5404.356
690.29,5113.247,4572.356,4842.8015,139.312,4973.837,7625.423,13860.01,10729.231,6742.125,6427.096,6922.375,5860.0,5728.673,5961.038,6283.558,8811.0,6477.692,5844.529,6007.327,5447.154
690.418,5064.785,4507.875,4786.33,132.796,4889.625,7520.635,13822.837,10622.452,6671.865,6343.577,6828.452,5797.663,5648.144,5914.096,6184.192,8735.038,6355.154,5771.779,5943.019,5356.317
690.546,5112.624,4535.385,4824.0045,142.247,4924.942,7554.74,13799.683,10672.538,6709.788,6402.481,6872.385,5848.067,5708.048,5972.346,6235.163,8788.048,6431.731,5836.712,5987.212,5416.558
690.674,5112.14,4537.837,4824.9885,149.194,4929.192,7529.212,13776.962,10673.452,6680.423,6364.154,6847.673,5841.24,5712.452,5936.346,6236.942,8781.644,6431.721,5805.548,5964.875,5403.587
690.802,5112.204,4532.779,4822.4915,145.301,4932.567,7536.558,13711.106,10663.827,6696.01,6364.904,6845.212,5828.029,5700.24,5953.115,6246.231,8786.663,6414.442,5803.51,5977.952,5404.327
690.93,5061.914,4487.529,4774.7215,134.409,4874.894,7475.606,13683.923,10624.846,6655.413,6334.269,6789.721,5775.538,5633.481,5878.99,6182.135,8713.904,6399.442,5760.385,5901.183,5361.433
691.058,5043.785,4475.519,4759.652,139.57,4882.721,7468.846,13638.269,10608.913,6662.471,6299.154,6794.26,5765.481,5633.404,5878.096,6180.212,8714.875,6380.433,5757.346,5892.192,5343.058
691.187,4984.323,4419.875,4702.099,135.086,4829.606,7393.433,13572.375,10547.615,6598.481,6283.106,6693.01,5697.192,5573.356,5815.327,6111.798,8661.058,6320.779,5715.587,5844.51,5319.279
691.315,4967.882,4403.029,4685.4555,152.409,4814.385,7360.481,13509.163,10513.596,6578.587,6231.288,6708.798,5674.096,5559.712,5804.212,6102.365,8631.702,6322.25,5690.721,5827.385,5244.808
691.443,4961.323,4419.481,4690.402,151.043,4801.952,7338.721,13486.279,10502.125,6547.385,6208.99,6701.577,5657.327,5540.933,5799.038,6082.096,8627.971,6294.769,5669.087,5812.808,5274.702
691.571,4996.323,4433.308,4714.815500000001,138.0,4813.288,7348.76,13487.962,10499.606,6576.75,6243.125,6701.183,5697.558,5532.019,5785.433,6090.923,8628.904,6301.827,5716.654,5847.625,5270.173
691.699,4930.957,4354.683,4642.82,138.828,4761.962,7278.125,13416.683,10463.529,6524.769,6193.24,6641.298,5641.625,5525.865,5758.596,6059.442,8604.471,6262.596,5632.029,5774.337,5217.221
691.827,4935.925,4376.202,4656.0635,138.806,4758.308,7260.971,13383.125,10441.192,6507.923,6157.394,6597.231,5584.673,5498.558,5728.25,6034.913,8567.673,6229.231,5625.76,5775.231,5214.731
691.955,4913.946,4340.683,4627.3145,140.43,4740.635,7244.067,13328.731,10434.423,6515.212,6150.99,6594.442,5619.538,5486.202,5714.385,6031.183,8573.096,6247.183,5628.269,5758.452,5196.817
692.083,4877.011,4343.288,4610.1494999999995,143.548,4706.942,7182.99,13288.404,10384.173,6490.606,6132.038,6566.702,5580.125,5463.49,5700.067,6001.442,8537.24,6237.712,5611.981,5724.769,5179.471
692.212,4883.022,4337.154,4610.088,131.785,4732.394,7212.365,13243.462,10398.337,6469.798,6148.24,6546.308,5588.952,5487.029,5703.115,5996.048,8528.885,6189.615,5587.692,5732.529,5171.923
692.34,4898.667,4337.135,4617.901,142.57,4707.433,7172.529,13230.596,10378.596,6482.317,6118.962,6555.125,5558.942,5444.808,5679.26,5966.808,8542.404,6202.067,5567.635,5708.346,5143.962
692.468,4915.903,4361.279,4638.591,141.312,4744.192,7171.327,13213.375,10389.538,6504.567,6138.106,6567.702,5597.875,5455.654,5711.462,6019.0,8560.413,6229.635,5607.74,5761.577,5214.317
692.596,4886.247,4344.423,4615.335,143.258,4700.75,7143.24,13158.298,10351.442,6491.558,6124.769,6525.596,5565.365,5437.635,5663.346,5998.769,8515.779,6222.731,5591.856,5703.481,5144.173
692.724,4809.344,4273.163,4541.2535,134.387,4645.135,7088.202,13069.029,10282.221,6413.356,6065.971,6466.452,5484.106,5389.606,5617.625,5947.827,8436.548,6165.01,5526.558,5666.846,5119.74
692.852,4856.817,4298.231,4577.523999999999,147.817,4692.327,7129.51,13080.183,10365.548,6441.183,6099.0,6492.529,5523.606,5420.019,5654.212,5961.298,8493.202,6214.885,5558.577,5696.163,5145.433
692.98,4857.258,4301.404,4579.331,136.753,4688.683,7113.317,13035.183,10287.135,6471.404,6047.817,6485.269,5496.808,5408.221,5631.74,5940.192,8498.5,6169.712,5561.942,5685.827,5130.798
693.108,4873.527,4332.644,4603.0855,134.376,4713.385,7093.077,13026.933,10333.635,6496.712,6087.51,6484.75,5534.212,5452.788,5673.75,5977.144,8514.702,6225.25,5591.779,5711.087,5165.212
693.237,4801.376,4240.327,4520.851500000001,146.118,4632.673,6965.577,12901.337,10195.625,6356.212,5985.048,6375.952,5413.962,5348.904,5568.346,5893.346,8396.673,6111.837,5465.673,5583.269,5036.885
693.365,4778.882,4222.077,4500.4794999999995,141.785,4601.606,6979.731,12856.856,10187.317,6344.856,5970.144,6352.654,5417.125,5319.346,5526.606,5850.135,8378.019,6124.279,5485.173,5600.413,5055.019
693.493,4745.634,4218.548,4482.091,137.688,4570.538,6950.096,12804.538,10175.567,6328.731,5960.135,6326.923,5364.519,5278.394,5512.298,5846.442,8363.442,6076.038,5467.308,5564.644,5000.058
693.621,4763.688,4218.519,4491.1035,136.398,4600.567,6922.51,12758.952,10186.385,6369.327,5939.538,6346.115,5402.077,5288.75,5517.875,5841.856,8356.49,6089.135,5474.548,5561.702,5027.99
693.749,4693.742,4174.76,4434.251,142.516,4537.125,6881.452,12694.894,10093.375,6285.337,5894.808,6268.865,5333.433,5236.221,5458.048,5765.077,8281.0,6055.712,5408.74,5484.596,4974.673
693.877,4777.925,4218.221,4498.073,142.957,4623.558,6907.529,12752.212,10143.913,6326.231,5951.0,6345.019,5389.904,5303.538,5544.173,5831.067,8373.981,6092.077,5441.788,5577.596,5038.221
694.005,4692.817,4137.971,4415.394,147.409,4504.981,6809.212,12621.481,10053.75,6230.019,5876.375,6213.99,5280.385,5196.135,5403.019,5736.413,8277.788,6013.981,5353.106,5467.779,4927.644
694.133,4649.871,4129.067,4389.469,144.097,4511.971,6820.327,12547.827,10023.096,6255.452,5853.356,6250.423,5252.625,5183.885,5400.885,5769.913,8242.702,5997.904,5353.962,5477.096,4909.673
694.262,4720.656,4208.519,4464.5875,149.387,4558.663,6872.413,12600.962,10076.606,6303.75,5893.644,6303.317,5321.971,5260.433,5469.971,5814.76,8305.548,6077.548,5424.048,5510.606,4962.365
694.39,4606.57,4078.971,4342.7705,137.022,4450.452,6722.106,12467.212,9956.788,6200.798,5795.538,6158.856,5231.135,5125.298,5353.298,5689.587,8206.433,5956.683,5297.913,5404.202,4892.529
694.518,4646.763,4101.587,4374.175,133.097,4485.865,6749.385,12463.269,9947.971,6206.452,5795.971,6181.24,5239.673,5132.183,5371.74,5721.471,8216.702,5965.971,5319.702,5437.087,4912.644
694.646,4628.043,4083.115,4355.579,139.86,4472.798,6719.221,12405.106,9959.298,6226.356,5790.154,6155.413,5206.769,5156.433,5366.356,5703.731,8193.019,5963.183,5319.75,5425.808,4870.577
694.774,4552.796,4047.827,4300.3115,137.086,4394.644,6641.885,12323.231,9900.5,6102.663,5711.885,6088.356,5139.913,5084.462,5295.279,5606.654,8139.567,5899.644,5258.885,5351.029,4813.74
694.902,4570.667,4037.625,4304.146000000001,138.817,4412.529,6623.837,12291.115,9908.49,6157.442,5753.606,6086.096,5153.231,5094.0,5308.769,5630.712,8110.548,5914.683,5259.365,5362.067,4830.394
695.03,4566.742,4030.337,4298.5395,137.011,4407.606,6630.596,12253.635,9885.154,6140.779,5739.144,6078.048,5151.779,5084.423,5298.529,5622.24,8150.433,5890.413,5256.798,5356.327,4807.952
695.158,4564.043,4030.981,4297.512,136.989,4398.298,6588.923,12200.663,9832.423,6094.702,5686.721,6053.683,5134.048,5076.26,5284.26,5588.952,8098.981,5888.26,5225.933,5322.99,4781.125
695.287,4548.677,4006.212,4277.4445,134.871,4367.721,6582.26,12176.99,9845.24,6101.596,5697.279,6066.327,5112.298,5043.962,5255.26,5596.337,8083.327,5872.702,5252.51,5312.75,4781.49
695.415,4524.344,4004.087,4264.2155,157.86,4367.529,6564.663,12125.269,9803.423,6086.394,5678.529,6004.144,5085.779,5033.077,5235.587,5585.346,8091.942,5855.221,5225.106,5293.673,4781.49
695.543,4530.183,3983.856,4257.0195,131.376,4355.24,6530.471,12111.51,9797.135,6095.721,5647.663,5984.394,5091.644,5049.904,5239.413,5571.077,8062.423,5850.192,5192.423,5281.125,4752.779
695.671,4447.72,3937.106,4192.4130000000005,140.656,4295.981,6470.663,11966.183,9725.548,6010.74,5603.173,5952.981,5004.173,4985.99,5170.471,5507.077,8020.481,5787.529,5152.5,5211.548,4703.471
695.799,4569.548,4040.798,4305.173,143.323,4423.212,6577.163,12108.875,9830.173,6137.019,5708.25,6024.183,5118.5,5074.663,5287.894,5625.548,8101.26,5909.413,5257.375,5331.673,4813.913
695.927,4475.763,3949.913,4212.838,146.376,4321.721,6471.673,11929.442,9687.212,6041.115,5600.827,5934.442,5044.288,4966.385,5154.231,5509.923,7998.76,5810.721,5160.663,5234.49,4707.587
696.055,4481.817,3954.885,4218.351000000001,135.72,4311.433,6470.173,11910.423,9707.529,6049.75,5630.577,5928.433,5034.721,5000.538,5174.904,5525.423,8001.625,5809.144,5177.462,5254.731,4707.779
696.183,4423.011,3888.067,4155.539000000001,133.172,4249.125,6384.413,11779.981,9594.654,5974.442,5561.048,5848.481,4968.048,4922.577,5109.74,5456.327,7940.615,5747.596,5110.885,5190.413,4640.317
696.312,4607.355,4067.577,4337.466,138.624,4430.058,6533.279,11945.423,9789.923,6150.048,5719.577,6011.788,5130.769,5119.894,5283.75,5601.346,8100.587,5930.683,5260.375,5353.644,4821.548
