lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
603.933,1674.68,101.969,3784.33,3752.299,3615.433,2469.237,2364.732,2368.732,2356.856,2524.072,3091.691,2715.742,2100.691,2144.155,2025.99,2163.845,2099.856,2330.67
604.062,1669.784,102.814,3831.206,3783.505,3647.113,2478.753,2354.577,2372.979,2358.268,2564.546,3176.361,2774.866,2092.237,2142.557,2031.526,2156.546,2079.485,2317.639
604.19,1681.959,103.134,3842.629,3823.979,3693.876,2493.041,2390.474,2388.278,2357.237,2551.598,3134.134,2729.918,2116.814,2163.206,2049.938,2172.196,2098.381,2367.082
604.318,1673.041,103.351,3850.258,3815.113,3676.381,2479.773,2370.969,2377.526,2357.959,2533.619,3106.536,2729.773,2099.588,2155.608,2047.082,2171.351,2093.144,2348.763
604.446,1699.969,103.381,3824.639,3799.845,3655.474,2512.763,2400.598,2396.701,2385.289,2555.258,3099.753,2748.773,2119.866,2184.639,2053.155,2179.928,2109.309,2358.093
604.574,1685.433,103.299,3917.021,3859.196,3734.278,2489.866,2392.01,2395.175,2383.897,2571.371,3163.495,2801.619,2109.948,2168.381,2044.629,2171.278,2108.557,2355.227
604.702,1696.608,101.99,3943.825,3910.423,3755.866,2511.722,2404.845,2407.845,2394.546,2579.515,3165.979,2796.443,2120.598,2173.412,2068.062,2199.639,2110.072,2372.608
604.83,1689.309,103.567,3887.649,3842.258,3711.309,2512.165,2402.412,2408.526,2392.062,2578.68,3165.32,2789.598,2129.186,2187.474,2054.639,2190.289,2104.474,2364.99
604.958,1707.175,102.32,3888.175,3859.144,3722.454,2527.825,2417.402,2411.918,2403.093,2602.588,3160.856,2821.392,2142.093,2201.701,2099.423,2210.567,2124.866,2393.546
605.087,1715.887,102.052,3929.928,3896.928,3743.67,2553.134,2442.67,2453.412,2421.546,2609.258,3184.443,2842.144,2160.546,2226.052,2086.32,2234.01,2149.474,2403.454
605.215,1721.433,102.216,3948.835,3922.062,3764.711,2547.351,2433.031,2438.691,2421.979,2617.041,3192.876,2865.763,2152.887,2211.454,2085.773,2220.062,2142.072,2393.608
605.343,1725.196,103.206,4027.639,3987.619,3837.021,2543.866,2441.381,2437.959,2423.381,2605.464,3223.495,2855.732,2170.546,2216.67,2101.619,2226.959,2147.103,2402.268
605.471,1728.567,102.825,3953.103,3923.361,3781.577,2556.691,2463.876,2463.938,2433.577,2642.258,3251.392,2883.794,2171.258,2224.794,2109.093,2245.124,2159.598,2414.856
605.599,1725.835,102.557,3990.412,3926.278,3779.289,2557.268,2461.113,2461.443,2444.258,2617.907,3236.062,2873.0,2160.196,2241.247,2107.443,2232.155,2167.351,2397.031
605.727,1731.351,102.979,4043.165,4004.99,3859.639,2558.67,2440.588,2465.856,2437.113,2614.402,3250.485,2878.196,2177.165,2226.052,2109.072,2241.763,2158.33,2413.701
605.855,1720.247,103.144,3974.186,3948.021,3828.258,2572.649,2464.216,2492.371,2447.701,2646.206,3265.186,2895.33,2184.546,2240.052,2110.515,2231.093,2166.485,2413.619
605.983,1723.01,103.113,4018.495,3977.278,3834.845,2577.062,2458.0,2468.701,2443.402,2647.485,3242.237,2909.392,2175.588,2220.155,2102.093,2246.124,2153.258,2423.938
606.112,1741.01,102.186,4039.423,4000.082,3855.948,2580.361,2481.546,2488.856,2466.546,2634.969,3265.629,2898.474,2203.351,2253.021,2148.124,2262.856,2179.381,2422.33
606.24,1746.165,103.701,4047.938,3991.021,3842.01,2602.247,2498.186,2496.897,2479.639,2645.887,3273.536,2924.454,2208.082,2254.196,2148.052,2272.093,2177.216,2444.113
606.368,1741.804,103.526,4034.959,4002.619,3858.206,2601.247,2489.093,2485.237,2465.68,2664.639,3282.392,2926.505,2206.216,2256.495,2125.722,2274.309,2193.412,2445.371
606.496,1752.361,103.258,4007.567,3985.196,3817.072,2672.629,2551.175,2524.99,2509.485,2769.639,3396.763,3048.567,2203.948,2282.216,2144.216,2267.165,2193.608,2467.247
606.624,1746.464,101.897,4117.34,4054.753,3911.649,2578.814,2488.237,2492.289,2469.175,2641.814,3276.237,2953.474,2215.773,2258.588,2138.887,2265.928,2182.227,2427.33
606.752,1727.845,102.928,4048.99,4001.515,3843.052,2625.845,2496.237,2505.588,2475.278,2685.175,3312.278,2967.753,2193.258,2257.567,2134.237,2259.299,2170.742,2455.711
606.88,1752.784,102.216,4100.784,4055.433,3892.742,2694.701,2562.392,2553.206,2510.515,2779.649,3436.876,3091.835,2208.938,2281.99,2137.299,2271.32,2192.072,2489.742
607.008,1742.464,102.866,4032.722,3993.062,3827.052,2755.268,2618.66,2567.361,2572.505,2813.784,3441.794,3133.351,2227.01,2303.876,2144.66,2291.412,2204.371,2527.134
607.137,1760.402,103.485,4052.0,3986.103,3849.113,2701.33,2561.268,2562.258,2528.732,2797.546,3401.979,3091.299,2231.649,2296.258,2156.979,2292.691,2209.093,2517.732
607.265,1747.021,101.619,4142.124,4090.969,3931.845,2612.206,2524.856,2507.773,2494.175,2668.536,3314.794,2980.711,2221.825,2266.732,2142.897,2262.402,2197.361,2450.835
607.393,1765.505,102.918,4071.093,4012.01,3892.186,2651.01,2539.608,2533.155,2500.67,2706.835,3345.526,3008.897,2230.237,2287.485,2168.082,2296.165,2207.722,2471.031
607.521,1740.474,102.701,4161.763,4089.052,3957.897,2707.845,2578.186,2573.351,2555.485,2771.072,3433.062,3112.309,2234.588,2304.34,2160.433,2273.237,2191.639,2487.825
607.649,1743.68,102.598,4086.711,4027.01,3845.505,2629.464,2530.691,2526.381,2491.299,2675.237,3312.062,3005.443,2225.433,2268.536,2153.113,2266.144,2188.031,2466.979
607.777,1744.072,102.608,4104.742,4060.34,3917.907,2645.155,2553.567,2528.649,2495.392,2704.763,3367.876,3033.629,2222.732,2278.33,2150.495,2277.763,2188.794,2453.392
607.905,1769.588,102.082,4129.361,4081.371,3926.567,2669.979,2547.918,2557.062,2525.701,2736.402,3384.845,3072.948,2238.577,2280.381,2160.887,2288.247,2214.68,2474.082
608.033,1751.918,103.082,4076.773,4046.041,3871.835,2678.082,2568.979,2548.278,2512.144,2741.649,3370.371,3075.866,2237.701,2290.845,2167.021,2286.237,2223.732,2477.753
608.162,1736.289,102.742,4150.247,4091.443,3911.103,2635.361,2529.258,2521.639,2487.103,2696.577,3350.66,3043.32,2228.938,2267.598,2150.649,2272.309,2196.608,2460.155
608.29,1750.536,101.392,4113.536,4073.082,3893.876,2693.227,2588.722,2531.031,2525.196,2751.299,3406.144,3085.794,2242.969,2291.856,2136.052,2295.67,2209.485,2474.443
608.418,1762.103,102.031,4232.546,4167.711,4029.454,2661.031,2565.68,2547.567,2519.722,2719.619,3397.495,3091.722,2249.557,2298.464,2183.072,2298.196,2213.567,2480.165
608.546,1746.113,101.309,4197.959,4105.124,3959.629,2677.454,2558.32,2560.959,2521.928,2743.536,3427.701,3127.794,2243.041,2289.144,2157.907,2280.794,2206.412,2468.216
608.674,1747.546,101.619,4204.309,4143.052,4002.505,2700.155,2586.433,2569.577,2540.536,2747.443,3443.515,3130.722,2265.763,2306.711,2180.412,2294.474,2221.928,2486.309
608.802,1746.433,103.196,4145.485,4078.299,3919.371,2664.691,2540.68,2532.598,2509.814,2698.041,3355.072,3077.443,2242.206,2287.938,2152.536,2276.289,2205.66,2454.247
608.93,1760.711,102.598,4149.99,4078.175,3936.649,2663.041,2558.845,2561.804,2514.412,2707.412,3390.536,3086.34,2260.196,2299.959,2169.072,2278.722,2221.804,2472.711
609.058,1736.072,103.031,4105.144,4041.33,3871.134,2663.093,2556.186,2537.66,2506.742,2718.371,3356.021,3083.804,2257.268,2287.454,2156.165,2285.052,2196.928,2458.577
609.187,1744.052,102.691,4117.165,4038.206,3898.979,2694.175,2589.34,2565.124,2534.237,2741.804,3421.474,3112.155,2254.876,2287.608,2168.495,2280.072,2206.773,2470.134
609.315,1739.526,102.639,4135.814,4084.99,3924.454,2695.072,2568.289,2575.041,2535.361,2732.887,3414.608,3140.505,2243.649,2299.144,2152.33,2293.608,2187.619,2471.629
609.443,1737.072,101.701,4137.309,4073.907,3900.629,2656.897,2543.144,2526.928,2498.856,2688.113,3353.443,3094.495,2248.722,2297.979,2164.845,2278.598,2209.216,2462.289
609.571,1736.907,102.309,4266.34,4205.155,4050.309,2733.216,2592.598,2575.577,2521.711,2777.691,3475.784,3202.402,2246.515,2291.876,2154.66,2296.33,2194.773,2475.268
609.699,1731.433,102.0,4139.567,4064.433,3901.814,2651.041,2548.113,2532.629,2488.433,2688.33,3347.722,3094.722,2256.763,2273.072,2158.144,2285.227,2204.134,2449.124
609.827,1737.608,102.412,4248.557,4146.835,3994.165,2696.402,2553.979,2543.629,2508.907,2712.031,3406.711,3145.979,2237.99,2280.887,2148.938,2283.433,2185.979,2448.969
609.955,1734.052,102.412,4188.773,4116.474,3949.021,2730.196,2583.814,2570.691,2528.155,2759.031,3414.938,3154.742,2250.753,2290.598,2155.093,2286.134,2194.32,2495.062
610.083,1724.619,102.134,4135.381,4075.918,3895.546,2653.629,2545.701,2524.371,2500.113,2688.062,3360.515,3114.392,2253.536,2270.454,2144.381,2277.68,2196.918,2445.464
610.212,1742.113,102.68,4148.66,4092.66,3919.113,2660.732,2552.67,2543.918,2500.887,2698.041,3369.505,3138.959,2259.34,2268.536,2153.948,2268.938,2195.649,2459.062
610.34,1732.371,102.021,4169.32,4099.392,3927.866,2675.639,2558.99,2554.33,2509.485,2701.381,3374.897,3130.381,2265.371,2295.804,2153.763,2292.546,2199.237,2461.814
610.468,1734.66,101.247,4170.041,4089.505,3922.278,2732.165,2612.072,2573.371,2536.103,2771.144,3455.093,3216.144,2262.918,2312.907,2157.474,2291.67,2201.186,2469.01
610.596,1750.918,103.01,4170.113,4123.392,3937.052,2712.866,2593.299,2565.443,2548.268,2743.938,3443.639,3192.196,2266.309,2286.784,2166.577,2300.155,2205.567,2483.237
610.724,1728.124,103.464,4152.711,4078.856,3899.969,2716.433,2602.309,2579.072,2545.443,2745.67,3438.515,3201.546,2252.732,2277.258,2143.928,2284.175,2200.443,2480.701
610.852,1729.32,102.361,4237.742,4144.381,3966.134,2699.557,2572.299,2546.948,2510.629,2722.845,3412.598,3179.113,2267.412,2297.711,2157.928,2288.588,2201.134,2464.082
610.98,1727.773,103.021,4195.052,4108.103,3940.175,2719.845,2581.072,2575.526,2528.577,2735.134,3413.67,3203.711,2253.124,2302.443,2169.711,2289.0,2190.381,2465.32
611.108,1735.866,101.969,4159.876,4092.608,3922.784,2737.289,2616.082,2586.784,2560.412,2781.701,3460.206,3237.144,2281.247,2303.175,2169.598,2289.299,2217.732,2481.32
611.237,1734.32,102.031,4146.299,4091.577,3918.32,2689.454,2574.103,2547.639,2511.186,2702.732,3368.918,3158.753,2268.918,2295.505,2165.34,2296.526,2207.052,2463.155
611.365,1729.866,102.433,4167.546,4114.969,3926.567,2703.237,2566.144,2559.948,2524.742,2727.639,3397.814,3199.938,2261.928,2301.742,2162.33,2292.01,2199.598,2466.588
611.493,1726.351,103.433,4182.299,4091.567,3915.67,2691.763,2576.876,2545.392,2519.062,2723.536,3397.175,3175.763,2284.113,2301.577,2159.062,2295.0,2213.948,2466.649
611.621,1727.515,102.474,4154.536,4098.866,3931.072,2703.907,2585.804,2568.412,2528.907,2733.175,3409.577,3209.722,2281.701,2307.536,2175.938,2291.082,2191.082,2474.351
611.749,1748.505,101.557,4222.464,4147.68,3962.742,2705.608,2601.897,2589.031,2534.959,2735.32,3413.227,3212.072,2304.897,2325.567,2190.784,2311.66,2207.443,2475.732
611.877,1752.876,102.093,4258.464,4196.32,4021.649,2724.072,2624.928,2586.856,2539.577,2743.753,3435.402,3261.845,2304.619,2326.608,2199.897,2319.711,2218.165,2493.485
612.005,1740.938,102.186,4207.072,4154.577,3956.794,2732.763,2614.01,2584.557,2555.196,2754.691,3437.216,3233.629,2295.464,2320.557,2185.711,2322.433,2222.876,2490.577
612.133,1733.268,102.443,4268.309,4201.701,4025.722,2750.557,2640.598,2614.938,2569.938,2761.072,3464.021,3287.227,2275.794,2314.34,2183.753,2293.835,2204.732,2495.928
612.262,1732.876,101.753,4226.918,4141.402,3978.567,2733.495,2611.845,2587.299,2553.701,2749.598,3441.546,3252.093,2307.856,2322.124,2176.34,2308.34,2214.907,2491.577
612.39,1741.041,102.381,4303.897,4231.711,4052.062,2757.773,2635.165,2604.113,2560.66,2766.454,3454.515,3274.454,2316.031,2334.124,2198.443,2324.577,2230.742,2510.722
612.518,1753.557,103.052,4294.289,4239.495,4053.938,2787.155,2659.505,2631.773,2580.381,2794.423,3503.381,3324.546,2319.175,2338.454,2204.814,2341.753,2235.206,2507.825
612.646,1752.701,103.959,4216.443,4166.577,3956.402,2842.691,2698.278,2676.371,2640.784,2850.01,3537.825,3360.196,2316.0,2359.711,2196.144,2333.237,2228.258,2541.773
612.774,1749.948,101.979,4305.732,4235.433,4057.062,2771.402,2625.959,2610.969,2576.031,2769.134,3459.052,3307.567,2326.608,2344.918,2210.433,2324.258,2236.68,2507.691
612.902,1760.515,104.268,4317.443,4231.588,4067.577,2782.227,2656.134,2620.866,2585.351,2777.99,3471.629,3320.433,2327.845,2349.763,2221.082,2344.072,2241.093,2506.66
613.03,1770.866,102.072,4282.835,4197.216,4013.052,2742.206,2641.216,2616.206,2576.062,2765.546,3442.753,3312.155,2332.464,2352.134,2220.289,2341.32,2241.732,2513.907
613.158,1761.701,102.021,4331.918,4241.103,4055.464,2847.608,2716.536,2684.423,2619.041,2861.866,3559.299,3404.361,2351.763,2379.773,2225.134,2340.546,2254.237,2554.021
613.287,1768.639,101.598,4407.649,4317.598,4119.134,2826.753,2692.412,2659.196,2593.351,2818.082,3523.072,3390.196,2350.361,2367.784,2217.536,2356.289,2254.124,2541.856
613.415,1775.32,102.979,4281.443,4195.66,4021.0,2782.825,2660.289,2633.557,2588.082,2774.619,3468.381,3363.196,2367.01,2356.443,2232.794,2350.866,2265.959,2529.134
613.543,1778.052,103.845,4338.588,4272.093,4069.814,2784.948,2674.103,2639.062,2596.392,2811.237,3500.454,3368.103,2365.33,2362.031,2235.526,2364.598,2258.443,2538.732
613.671,1781.948,102.608,4381.639,4275.485,4076.268,2813.34,2683.464,2655.835,2605.835,2825.113,3519.175,3378.175,2369.608,2377.33,2243.619,2360.041,2269.0,2548.309
613.799,1784.371,101.804,4353.103,4290.247,4111.381,2833.99,2707.278,2672.309,2603.392,2821.887,3530.351,3426.918,2378.887,2375.546,2231.454,2359.454,2266.784,2532.289
613.927,1783.392,103.258,4392.021,4319.691,4100.691,2853.897,2716.711,2703.402,2639.526,2867.186,3568.969,3449.742,2367.258,2405.206,2231.103,2374.804,2275.608,2579.619
614.055,1791.887,102.784,4402.289,4299.124,4113.062,2831.423,2699.021,2660.629,2625.649,2819.526,3526.546,3424.103,2386.825,2394.577,2254.454,2394.186,2288.938,2547.876
614.183,1786.0,101.866,4423.701,4302.557,4149.113,2920.629,2818.175,2782.454,2743.268,2941.433,3635.34,3519.381,2390.278,2446.278,2264.959,2416.278,2303.412,2638.959
614.312,1786.66,103.371,4403.062,4270.567,4071.278,2830.722,2713.299,2675.371,2630.969,2815.381,3521.938,3439.412,2393.278,2385.732,2254.835,2368.577,2291.113,2549.66
614.44,1781.093,103.639,4529.021,4427.0,4246.423,2970.691,2819.814,2773.041,2715.113,2959.546,3687.845,3595.639,2401.268,2429.093,2265.711,2410.082,2291.196,2621.103
614.568,1794.082,101.515,4461.454,4356.021,4170.907,2880.351,2756.546,2703.361,2644.505,2863.237,3565.474,3483.845,2404.845,2404.227,2265.67,2399.918,2284.515,2568.237
614.696,1801.196,101.567,4468.856,4369.093,4156.804,2862.68,2743.515,2694.464,2633.99,2844.928,3551.165,3508.402,2419.216,2411.247,2289.423,2406.567,2308.052,2560.753
614.824,1797.742,101.34,4438.433,4343.629,4122.01,2998.505,2880.454,2822.227,2763.124,2990.897,3685.526,3597.928,2437.649,2478.938,2271.608,2435.443,2312.825,2670.701
614.952,1804.66,101.68,4478.784,4387.928,4170.072,2918.835,2782.67,2723.753,2685.887,2907.505,3602.082,3551.907,2426.629,2446.155,2282.979,2431.268,2311.608,2608.124
615.08,1806.289,101.835,4474.629,4363.134,4144.629,2885.66,2751.124,2718.784,2641.412,2863.598,3543.062,3507.113,2439.897,2436.66,2294.784,2414.691,2312.526,2559.948
615.208,1811.948,101.814,4506.247,4409.742,4208.907,2927.433,2802.495,2766.835,2714.66,2925.454,3633.928,3575.268,2457.68,2444.031,2295.99,2420.742,2323.124,2618.66
615.337,1814.979,101.763,4602.598,4489.701,4270.577,2971.856,2818.784,2792.753,2710.289,2953.887,3627.66,3581.33,2459.588,2444.186,2305.918,2434.794,2332.206,2601.175
615.465,1813.742,102.0,4493.773,4381.402,4180.216,2940.67,2804.443,2727.567,2699.691,2895.144,3581.464,3570.887,2445.423,2455.423,2300.485,2445.196,2324.505,2604.124
615.593,1814.402,101.113,4555.639,4467.784,4221.763,2941.289,2795.753,2742.526,2703.124,2924.072,3599.093,3586.309,2462.381,2466.165,2321.402,2431.134,2343.588,2622.361
615.721,1818.392,101.639,4529.227,4426.485,4220.082,2975.052,2843.361,2788.649,2738.629,2966.124,3638.897,3630.876,2463.33,2466.598,2316.876,2448.918,2349.598,2644.588
615.849,1820.907,102.969,4603.66,4498.907,4293.577,2988.67,2844.567,2808.021,2729.577,2980.67,3652.031,3636.454,2470.845,2468.691,2315.68,2453.619,2346.34,2649.093
615.977,1817.34,102.227,4558.897,4450.206,4232.041,2952.99,2835.67,2785.557,2724.309,2950.68,3632.742,3644.969,2474.588,2472.268,2325.784,2454.371,2348.443,2638.938
616.105,1812.825,102.577,4576.392,4478.588,4257.701,3017.423,2868.67,2838.711,2754.897,2987.299,3679.392,3682.825,2473.969,2497.835,2310.629,2453.701,2354.773,2672.216
616.233,1812.814,103.876,4567.938,4468.629,4231.804,2955.351,2829.227,2763.835,2722.515,2937.773,3612.371,3621.072,2483.794,2464.01,2318.794,2447.237,2342.546,2638.474
616.362,1829.196,100.794,4624.485,4503.794,4252.629,3023.99,2898.309,2843.505,2779.99,3010.278,3689.021,3721.402,2516.887,2499.34,2331.423,2472.959,2354.608,2672.753
616.49,1826.722,102.866,4595.495,4492.66,4250.619,2959.938,2827.629,2770.804,2715.639,2927.732,3612.268,3669.546,2483.732,2481.237,2331.237,2457.784,2337.649,2620.247
616.618,1844.227,101.825,4627.711,4517.464,4284.186,2967.753,2831.928,2781.072,2694.99,2928.433,3611.041,3659.845,2493.825,2494.33,2339.186,2460.309,2346.33,2602.258
616.746,1811.526,101.691,4704.773,4601.505,4370.68,3067.629,2916.247,2865.546,2799.68,3010.041,3722.938,3766.381,2503.619,2510.773,2332.866,2482.371,2340.557,2682.619
616.874,1828.711,101.577,4649.515,4556.546,4290.33,3055.247,2910.33,2858.175,2792.103,3021.062,3683.588,3750.546,2528.515,2525.598,2370.103,2500.32,2385.041,2703.01
617.002,1839.722,100.763,4675.237,4544.814,4296.866,3020.227,2889.443,2813.763,2760.134,2986.928,3648.34,3735.495,2512.103,2511.423,2349.907,2488.175,2370.093,2660.66
617.13,1850.732,102.134,4666.629,4535.753,4316.557,3046.186,2910.227,2849.557,2791.041,3014.454,3705.247,3762.0,2542.691,2515.412,2358.237,2502.433,2385.619,2707.825
617.258,1842.918,101.072,4638.608,4502.732,4277.742,3105.856,2960.887,2929.072,2857.876,3062.485,3742.454,3830.784,2565.68,2548.103,2346.938,2518.371,2383.763,2763.526
617.387,1819.804,102.381,4647.742,4545.361,4291.711,3041.443,2878.103,2830.33,2750.495,2985.103,3629.887,3734.99,2522.887,2521.474,2335.206,2475.454,2355.804,2666.856
617.515,1828.979,102.763,4692.835,4563.052,4337.918,3004.258,2874.897,2830.722,2727.505,2970.577,3610.392,3724.536,2517.979,2484.763,2350.392,2479.196,2364.062,2631.175
617.643,1832.216,101.155,4684.196,4559.907,4319.052,3015.062,2896.897,2817.711,2750.649,2983.134,3658.691,3759.423,2522.093,2500.412,2369.773,2474.526,2371.289,2651.887
617.771,1835.124,102.021,4763.093,4644.629,4389.155,3089.361,2948.052,2887.577,2788.443,3055.082,3710.134,3812.67,2551.649,2509.742,2359.938,2503.814,2391.897,2692.948
617.899,1830.557,102.526,4700.082,4558.309,4313.454,3072.639,2912.763,2855.01,2779.876,3004.103,3690.979,3790.938,2548.113,2531.505,2365.258,2489.897,2376.072,2683.515
618.027,1837.66,101.402,4750.062,4637.392,4383.155,3046.247,2889.918,2814.33,2746.835,2975.433,3639.979,3786.021,2517.361,2503.052,2351.825,2470.165,2359.072,2636.216
618.155,1843.701,100.814,4747.794,4625.247,4389.722,3122.742,2993.309,2930.711,2863.412,3080.0,3751.412,3861.577,2575.969,2546.433,2368.784,2530.454,2377.67,2745.732
618.283,1822.062,101.608,4734.485,4613.588,4363.165,3042.155,2900.124,2845.639,2744.948,2982.68,3663.052,3792.175,2528.072,2515.052,2378.351,2472.979,2369.309,2657.309
618.412,1824.67,101.515,4746.165,4618.062,4367.402,3046.773,2930.598,2864.938,2781.134,3021.938,3672.619,3810.907,2547.794,2529.938,2358.918,2495.34,2377.062,2685.196
618.54,1843.206,102.134,4796.856,4651.031,4415.412,3159.567,2993.0,2927.588,2854.876,3095.577,3741.124,3907.268,2550.309,2547.577,2373.299,2535.134,2395.041,2729.062
618.668,1843.175,101.969,4740.289,4633.351,4369.814,3093.897,2942.196,2894.763,2789.247,3043.206,3695.99,3842.711,2546.897,2549.433,2388.093,2515.577,2363.536,2708.588
618.796,1825.103,103.309,4775.536,4634.454,4378.443,3087.979,2940.814,2875.155,2771.99,3032.711,3665.814,3842.856,2550.082,2518.897,2364.742,2495.041,2373.113,2675.485
618.924,1840.423,104.588,4746.515,4576.495,4332.402,3154.175,3028.361,2957.835,2868.907,3094.68,3744.299,3908.113,2626.515,2576.711,2384.887,2555.866,2414.216,2774.495
619.052,1849.237,101.763,4807.546,4686.423,4406.753,3105.0,2942.454,2869.474,2777.454,3019.649,3651.536,3887.546,2567.701,2533.598,2378.227,2496.907,2390.258,2692.928
619.18,1842.753,102.216,4762.351,4634.629,4385.598,3081.32,2942.897,2862.701,2778.639,3007.268,3644.557,3858.392,2549.979,2531.082,2385.454,2501.629,2384.103,2652.794
619.308,1839.165,102.948,4791.443,4659.381,4386.175,3100.155,2974.216,2901.732,2785.753,3030.32,3705.247,3885.247,2573.784,2536.309,2380.443,2525.918,2386.371,2696.928
619.437,1845.402,102.588,4821.402,4678.464,4389.361,3126.423,2969.577,2907.454,2826.691,3054.454,3682.66,3909.536,2590.144,2533.742,2377.598,2512.381,2382.32,2712.361
619.565,1843.588,101.598,4803.093,4690.32,4439.423,3119.598,2987.948,2892.01,2818.258,3046.918,3687.268,3905.67,2569.113,2555.433,2384.742,2515.113,2390.505,2706.443
619.693,1838.113,101.454,4813.412,4669.134,4386.052,3101.237,2946.443,2874.113,2784.144,3041.68,3668.649,3902.134,2569.454,2524.423,2385.103,2504.34,2384.814,2675.175
619.821,1847.701,100.711,4848.474,4716.361,4437.32,3135.608,2983.794,2906.897,2819.794,3061.433,3681.907,3928.216,2601.753,2549.299,2391.216,2529.763,2398.99,2713.526
619.949,1847.031,100.99,4804.938,4658.763,4366.546,3109.794,2958.0,2894.423,2799.629,3031.515,3668.186,3904.732,2580.175,2538.258,2391.134,2519.01,2383.897,2702.649
620.077,1838.01,101.897,4846.052,4688.732,4417.753,3164.835,3017.268,2915.866,2831.856,3070.052,3718.649,3956.907,2598.763,2573.784,2400.412,2536.433,2400.505,2724.32
620.205,1853.567,102.876,4866.361,4728.629,4453.361,3179.082,3021.649,2947.289,2835.33,3081.711,3705.567,3974.155,2616.33,2576.928,2397.062,2533.33,2414.918,2720.67
